,date,title,price,url
92,6/24/2025,Acer Predator Helios 18 RTX 4080 i9 13900HX Gaming Laptop|QHD 240Hz Display|32GB RAM|1TB SSD,"S$1,999",https://www.carousell.sg/p/acer-predator-helios-18-rtx-4080-i9-13900hx-gaming-laptop-qhd-240hz-display-32gb-ram-1tb-ssd-1376726689/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=104
94,6/24/2025,BN MacBook Air M2 256GB Midnight Blue,"S$1,098",https://www.carousell.sg/p/bn-macbook-air-m2-256gb-midnight-blue-1376722452/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=106
95,6/24/2025,i7 HP ELITEBOOK 840 G5 laptop i7 8 Gen 16GB 256GB thinkpad notebook office laptop lenovo dell asus zenbook,S$320,https://www.carousell.sg/p/i7-hp-elitebook-840-g5-laptop-i7-8-gen-16gb-256gb-thinkpad-notebook-office-laptop-lenovo-dell-asus-zenbook-1312812813/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=SQZ0daaSzB-CSxOi&t-referrer_sort_by=popular&t-tap_index=107
96,6/24/2025,Thinkpad T14S Gen 3 Ryzen 5 6650U / 16GB RAM/ 512 SSD,S$850,https://www.carousell.sg/p/thinkpad-t14s-gen-3-ryzen-5-6650u-16gb-ram-512-ssd-1376721723/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=108
97,6/24/2025,RTX 3070 Lenovo Legion 5 Pro Ryzen 7 / 32GB RAM / 1TB SSD / 165Hz 16 Inch WQHD 1440p Midrange Gaming Laptop Valorant Minecraft DOTA CSGO GTA‼️READ DESCRIPTION,S$995,https://www.carousell.sg/p/rtx-3070-lenovo-legion-5-pro-ryzen-7-32gb-ram-1tb-ssd-165hz-16-inch-wqhd-1440p-midrange-gaming-laptop-valorant-minecraft-dota-csgo-gta%E2%80%BC%EF%B8%8Fread-description-1376720194/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=110
98,6/24/2025,MacBook Air 13 inch 2020 M1 Full Box Set,S$548,https://www.carousell.sg/p/macbook-air-13-inch-2020-m1-full-box-set-1354889668/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=112
99,6/24/2025,Lenovo Ideapad Flex 5i Foldable Touchscreen | Intel 12th Gen,S$750,https://www.carousell.sg/p/lenovo-ideapad-flex-5i-foldable-touchscreen-intel-12th-gen-1376719758/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=113
100,6/24/2025,"ASUS Vivobook Pro 15 OLED (K3500, 11th Gen Intel)",S$600,https://www.carousell.sg/p/asus-vivobook-pro-15-oled-k3500-11th-gen-intel-1376719026/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=114
101,6/24/2025,[ Good Condition ] Lenovo Ideapad Flex 5i Foldable Touchscreen | Intel 12th Gen | 16GB RAM | 512GB SSD,S$750,https://www.carousell.sg/p/good-condition-lenovo-ideapad-flex-5i-foldable-touchscreen-intel-12th-gen-16gb-ram-512gb-ssd-1376718069/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=115
102,6/24/2025,Lenovo Laptop,"S$1,000",https://www.carousell.sg/p/lenovo-laptop-1376715547/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=116
103,6/24/2025,ThinkPad T580 i7 4G LTE Lenovo 15.6”Business Laptop | i7-8650U 16/32GB 256/512/1TB SSD | NVIDIA MX150 2GB | Win 11 Pro,S$499,https://www.carousell.sg/p/thinkpad-t580-i7-4g-lte-lenovo-15-6%E2%80%9Dbusiness-laptop-i7-8650u-16-32gb-256-512-1tb-ssd-nvidia-mx150-2gb-win-11-pro-1356880614/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=117
104,6/24/2025,ASUS K401U i7-6500U SSD Laptop,S$165,https://www.carousell.sg/p/asus-k401u-i7-6500u-ssd-laptop-1376714255/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=118
105,6/24/2025,"Acer i9-13900H 16GB 1TB SSD 15.6"" FHD IPS Aspire 5 Laptop (Warranty till Dec2025)",S$750,https://www.carousell.sg/p/acer-i9-13900h-16gb-1tb-ssd-15-6-fhd-ips-aspire-5-laptop-warranty-till-dec2025-1376710899/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=119
106,6/24/2025,Lenovo Legion Slim 7 ( Gen 8 ) Gaming Laptop RTX 4050,"S$1,100",https://www.carousell.sg/p/lenovo-legion-slim-7-gen-8-gaming-laptop-rtx-4050-1376710076/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=120
107,6/24/2025,"Brand New X15 PRO Tablet- By XPRO- 14 Inch - 24GB RAM - Android 14 - Snapdragon Processor - New Set In Box - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$269,https://www.carousell.sg/p/brand-new-x15-pro-tablet-by-xpro-14-inch-24gb-ram-android-14-snapdragon-processor-new-set-in-box-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376709122/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=121
108,6/24/2025,"Lenovo Thinkpad X240 Laptop - Intel i7 Laptop - 512GB - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$189,https://www.carousell.sg/p/lenovo-thinkpad-x240-laptop-intel-i7-laptop-512gb-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376708898/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=122
109,6/24/2025,"Lenovo L560 15.6 Inch - Lenovo L570 - Intel i5 & i7 Laptop - Win 11 + Free MS Office - Up to 512GB SSD + 32GB RAM - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$269,https://www.carousell.sg/p/lenovo-l560-15-6-inch-lenovo-l570-intel-i5-i7-laptop-win-11-free-ms-office-up-to-512gb-ssd-32gb-ram-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376708727/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=124
110,6/24/2025,"Fujitsu 360 Flip (P727) Laptop - 16GB RAM - 512GB SSD - 12.5 Inch Big Screen - Free MS Office + Free Windows 11 - Fast Shipping - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$249,https://www.carousell.sg/p/fujitsu-360-flip-p727-laptop-16gb-ram-512gb-ssd-12-5-inch-big-screen-free-ms-office-free-windows-11-fast-shipping-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376708557/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=125
111,6/24/2025,MacBook Air m2 8gb 256gb like new,S$750,https://www.carousell.sg/p/macbook-air-m2-8gb-256gb-like-new-1376708480/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=127
112,6/24/2025,"Microsoft Surface Pro 4 Intel Core M3, GREAT Condition",S$120,https://www.carousell.sg/p/microsoft-surface-pro-4-intel-core-m3-great-condition-1376708324/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=128
113,6/24/2025,Asus Laptop F454L,S$80,https://www.carousell.sg/p/asus-laptop-f454l-1376706618/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=129
114,6/24/2025,Hp laptop 💻,"S$1,200",https://www.carousell.sg/p/hp-laptop-%F0%9F%92%BB-1360427270/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=130
115,6/24/2025,High-Performance Gaming Laptop for Sale - Lenovo Legion Series,S$880,https://www.carousell.sg/p/high-performance-gaming-laptop-for-sale-lenovo-legion-series-1376703895/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=131
116,6/24/2025,"HP OmniBook Ultra Flip Ultra 7 258V 32GB 1TB 14"" 2.8K Touch Display 14-fh0015TU (UP $2,749.00)","HP OmniBook Ultra Flip Ultra 7 258V 32GB 1TB 14"" 2.8K Touch Display 14-fh0015TU (UP $2,749.00)",https://www.carousell.sg/p/hp-omnibook-ultra-flip-ultra-7-258v-32gb-1tb-14-2-8k-touch-display-14-fh0015tu-up-2-749-00-1362567503/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=132
117,6/24/2025,"Lenovo ThinkPad X9 15 Gen 1 Ultra 5 228V 32GB 1TB 15.6"" 2.8K OLED 120Hz AURA EDITION (UP: $3000+)","Lenovo ThinkPad X9 15 Gen 1 Ultra 5 228V 32GB 1TB 15.6"" 2.8K OLED 120Hz AURA EDITION (UP: $3000+)",https://www.carousell.sg/p/lenovo-thinkpad-x9-15-gen-1-ultra-5-228v-32gb-1tb-15-6-2-8k-oled-120hz-aura-edition-up-3000-1365427571/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=134
118,6/24/2025,Lenovo LOQ 15 i7-13620H RTX 4050 16GB 512GB 15.6 FHD 144Hz,"S$1,049",https://www.carousell.sg/p/lenovo-loq-15-i7-13620h-rtx-4050-16gb-512gb-15-6-fhd-144hz-1373129029/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=135
119,6/24/2025,"MSI Sword 16 HX i7-14650HX RTX 4050 16GB 1TB 16"" QHD+ 240Hz","S$1,399",https://www.carousell.sg/p/msi-sword-16-hx-i7-14650hx-rtx-4050-16gb-1tb-16-qhd-240hz-1358811478/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=137
120,6/24/2025,"Aftershock Forge 15X i7-14700HX RTX 4060 16GB 1TB 15.6"" FHD 144Hz","S$1,399",https://www.carousell.sg/p/aftershock-forge-15x-i7-14700hx-rtx-4060-16gb-1tb-15-6-fhd-144hz-1372631738/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=138
121,6/24/2025,"Asus ZenBook 14 Ultra 7 155H 32GB 1TB 14"" 3K OLED UX3405MA-PP069W (UP: $2,299.00)","Asus ZenBook 14 Ultra 7 155H 32GB 1TB 14"" 3K OLED UX3405MA-PP069W (UP: $2,299.00)",https://www.carousell.sg/p/asus-zenbook-14-ultra-7-155h-32gb-1tb-14-3k-oled-ux3405ma-pp069w-up-2-299-00-1359189998/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=139
122,6/24/2025,"Acer Nitro 17 i7-13700H RTX 4050 32GB 1TB SSD 17.3"" QHD 165Hz AN17-51-77GA (UP: $2,598.00)","Acer Nitro 17 i7-13700H RTX 4050 32GB 1TB SSD 17.3"" QHD 165Hz AN17-51-77GA (UP: $2,598.00)",https://www.carousell.sg/p/acer-nitro-17-i7-13700h-rtx-4050-32gb-1tb-ssd-17-3-qhd-165hz-an17-51-77ga-up-2-598-00-1373124159/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=140
123,6/24/2025,"MSI Summit E13 AI Evo Ultra 7 155H 32GB 1TB 13"" FHD+ Touch Display (UP: $2,799.00)","MSI Summit E13 AI Evo Ultra 7 155H 32GB 1TB 13"" FHD+ Touch Display (UP: $2,799.00)",https://www.carousell.sg/p/msi-summit-e13-ai-evo-ultra-7-155h-32gb-1tb-13-fhd-touch-display-up-2-799-00-1359741272/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=141
124,6/24/2025,"MSI Stealth A16 AI+ Ryzen AI 9 365 RTX 4060 32GB 1TB 16"" QHD+ 240Hz A3HVFG-041SG (UP: $3,599.00)","MSI Stealth A16 AI+ Ryzen AI 9 365 RTX 4060 32GB 1TB 16"" QHD+ 240Hz A3HVFG-041SG (UP: $3,599.00)",https://www.carousell.sg/p/msi-stealth-a16-ai-ryzen-ai-9-365-rtx-4060-32gb-1tb-16-qhd-240hz-a3hvfg-041sg-up-3-599-00-1370744846/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=142
125,6/24/2025,"HP EliteBook 840 G7 , Core i7 10th Gen, 16GB RAM , 512GB SSD , 14"" FHD IPS , Win 11 Pro Office 2021 | 1-Month Warranty",S$470,https://www.carousell.sg/p/hp-elitebook-840-g7-core-i7-10th-gen-16gb-ram-512gb-ssd-14-fhd-ips-win-11-pro-office-2021-1-month-warranty-1376701666/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=144
126,6/24/2025,Sale,"S$1,500",https://www.carousell.sg/p/sale-1376700643/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=145
127,6/24/2025,Acer Gaming laptop Nitro 5 | intel i7-10th gen| Nvidia GTX 1650Ti | 144Hz,S$480,https://www.carousell.sg/p/acer-gaming-laptop-nitro-5-intel-i7-10th-gen-nvidia-gtx-1650ti-144hz-1376699809/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=147
128,6/24/2025,TECH CLEARANCE SALE THIS WEEKEND!,S$1,https://www.carousell.sg/p/tech-clearance-sale-this-weekend-1376696566/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=148
129,6/24/2025,Lenovo T14s | i5-10 gen | 16gb | 512gb,S$330,https://www.carousell.sg/p/lenovo-t14s-i5-10-gen-16gb-512gb-1376696123/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=149
130,6/24/2025,"Clearance Sale: Smartphones, Tablets, Laptops",S$1,https://www.carousell.sg/p/clearance-sale-smartphones-tablets-laptops-1376696081/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=150
131,6/24/2025,Gaming laptop Msi62m 72rd Leopard,S$550,https://www.carousell.sg/p/gaming-laptop-msi62m-72rd-leopard-1376695703/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=151
132,6/24/2025,"ASUS Laptop, 15' Intel",S$100,https://www.carousell.sg/p/asus-laptop-15-intel-1376695640/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=152
133,6/24/2025,iPad Air 11/13-inch(M3),S$760,https://www.carousell.sg/p/ipad-air-11-13-inch-m3-1376694663/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=153
134,6/24/2025,Heavy Duty Laptop Stand,S$8,https://www.carousell.sg/p/heavy-duty-laptop-stand-1376693781/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=154
135,6/24/2025,Surface Laptop 2 Screen Protector,S$2,https://www.carousell.sg/p/surface-laptop-2-screen-protector-1376692011/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=155
136,6/24/2025,ASUS A455L Series Laptop - Red,S$250,https://www.carousell.sg/p/asus-a455l-series-laptop-red-1376688301/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=156
137,6/24/2025,Alienware x15 R2,"S$2,299",https://www.carousell.sg/p/alienware-x15-r2-1376686562/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=157
138,6/24/2025,[ Good Condition With Box ] Lenovo Ideapad Slim 5 Pro | AMD Ryzen 7 6800HS | 2.8K (2880x1800) @90Hz,S$920,https://www.carousell.sg/p/good-condition-with-box-lenovo-ideapad-slim-5-pro-amd-ryzen-7-6800hs-2-8k-2880x1800-90hz-1376686418/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=158
139,6/24/2025,Acer Laptop- Intel Ultra 7 touch screen,S$950,https://www.carousell.sg/p/acer-laptop-intel-ultra-7-touch-screen-1376686272/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=159
140,6/24/2025,Magic Keyboard for IPad Air M1/2/3,S$299,https://www.carousell.sg/p/magic-keyboard-for-ipad-air-m1-2-3-1376685320/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=160
141,6/24/2025,MacBook Air M2,S$800,https://www.carousell.sg/p/macbook-air-m2-1376679987/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=161
142,6/24/2025,"Fujitsu 15.6 inch i7 Laptop - Up to 512GB SSD - Like New - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$179,https://www.carousell.sg/p/fujitsu-15-6-inch-i7-laptop-up-to-512gb-ssd-like-new-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376679067/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=162
143,6/24/2025,Asus Zenbook 14 Ryzen 7 8GB RAM,S$400,https://www.carousell.sg/p/asus-zenbook-14-ryzen-7-8gb-ram-1376678932/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=bvIhbRQyg9z8irnP&t-referrer_sort_by=popular&t-tap_index=164
144,6/24/2025,"Acer 13 inch i5 Laptop - 13.5 Inch - 8th Gen Fast Speed Processor - Free MS Office - Fast Shipping - Superb Performance - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$199,https://www.carousell.sg/p/acer-13-inch-i5-laptop-13-5-inch-8th-gen-fast-speed-processor-free-ms-office-fast-shipping-superb-performance-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376678872/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=165
145,6/24/2025,"Brand New XPro Infinity Intel i9 Laptop - 9th Gen i9 Fast Speed Processor + 64GB RAM + 512GB SSD - Free MS Office + Win 11 - With RBG Backlit Keyboard - Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$659,https://www.carousell.sg/p/brand-new-xpro-infinity-intel-i9-laptop-9th-gen-i9-fast-speed-processor-64gb-ram-512gb-ssd-free-ms-office-win-11-with-rbg-backlit-keyboard-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376678655/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=166
146,6/24/2025,"Brand New XPro All In One PC - T24 PRO - Touch Screen - 360 Swivel - 24 Inch - Intel i7 PC - Win 11 + Free MS Office - Best Seller - Free Standard Shipping!- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$299,https://www.carousell.sg/p/brand-new-xpro-all-in-one-pc-t24-pro-touch-screen-360-swivel-24-inch-intel-i7-pc-win-11-free-ms-office-best-seller-free-standard-shipping-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376678456/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=167
147,6/24/2025,"Lenovo V330 15.6 Inch Laptop - Like New Condition - Intel i7 - 20GB RAM - Free MS Office !- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$269,https://www.carousell.sg/p/lenovo-v330-15-6-inch-laptop-like-new-condition-intel-i7-20gb-ram-free-ms-office-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376678031/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=169
148,6/24/2025,"Lenovo 12 Inch Laptop - Available Lenovo 14 Inch - Free MS Office - Free Windows 11- Laptop Great Deals - High Performance, Low Price! - Practical & Stylish Laptop - Buy Today!!!",S$99,https://www.carousell.sg/p/lenovo-12-inch-laptop-available-lenovo-14-inch-free-ms-office-free-windows-11-laptop-great-deals-high-performance-low-price-practical-stylish-laptop-buy-today-1376677381/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=1tNuwBW4re7WvvgK&t-referrer_sort_by=popular&t-tap_index=170
